age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,outcome_object_id,outcome_object_name,latitude,longitude,street_id,street_name,lng,lat
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T07:58:00+00:00,FALSE,FALSE,White,Person search,NA,Stolen goods,bu-no-further-action,A no further action disposal,53.445677,-2.309420,719111,On or near Shopping Area,-2.30942,53.445677
18-24,Khat or Cannabis warning,TRUE,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-03T09:32:00+00:00,FALSE,FALSE,Black,Person and Vehicle search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.559325,-2.526036,743063,On or near Hardy Close,-2.526036,53.559325
18-24,A no further action disposal,TRUE,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T14:54:00+00:00,FALSE,FALSE,Black,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.482450,-2.243339,726009,On or near Shopping Area,-2.243339,53.48245
18-24,A no further action disposal,TRUE,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T15:30:00+00:00,FALSE,FALSE,Asian,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.485086,-2.246444,726033,On or near Victoria Bridge Street,-2.246444,53.485086
10-17,Community resolution,TRUE,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,NA,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-03T16:00:00+00:00,FALSE,FALSE,Black,Person search,NA,Controlled drugs,bu-community-resolution,Community resolution,53.485065,-2.243249,726012,On or near Shopping Area,-2.243249,53.485065
18-24,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-03T17:45:00+00:00,FALSE,TRUE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.481250,-2.236341,725945,On or near Piccadilly,-2.236341,53.48125
18-24,Arrest,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),FALSE,2019-06-04T10:10:00+00:00,FALSE,FALSE,White,Person search,NA,Stolen goods,bu-arrest,Arrest,53.596518,-2.296349,748814,On or near Shopping Area,-2.296349,53.596518
18-24,Khat or Cannabis warning,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-04T14:45:00+00:00,TRUE,TRUE,White,Person search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.480729,-2.240768,725970,On or near Fountain Street,-2.240768,53.480729
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T23:15:00+00:00,FALSE,FALSE,White,Person search,NA,Article for use in theft,bu-no-further-action,A no further action disposal,53.590036,-2.222702,745652,On or near Holly Oak Gardens,-2.222702,53.590036
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T23:20:00+00:00,FALSE,FALSE,White,Person search,NA,Article for use in theft,bu-no-further-action,A no further action disposal,53.590036,-2.222702,745652,On or near Holly Oak Gardens,-2.222702,53.590036
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-03T23:50:00+00:00,FALSE,FALSE,White,Person search,NA,Articles for use in criminal damage,bu-no-further-action,A no further action disposal,53.519710,-2.652508,732933,On or near Warrington Road,-2.652508,53.51971
18-24,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T14:42:00+00:00,FALSE,FALSE,Asian,Person search,NA,Anything to threaten or harm anyone,bu-no-further-action,A no further action disposal,53.456934,-2.228329,721705,On or near Heald Grove,-2.228329,53.456934
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T16:50:00+00:00,FALSE,FALSE,White,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.543341,-2.606302,738782,On or near Stopford Street,-2.606302,53.543341
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T16:50:00+00:00,FALSE,FALSE,White,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.543341,-2.606302,738782,On or near Stopford Street,-2.606302,53.543341
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T16:50:00+00:00,FALSE,FALSE,White,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.543341,-2.606302,738782,On or near Stopford Street,-2.606302,53.543341
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T20:30:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.448752,-2.391744,718777,On or near Supermarket,-2.391744,53.448752
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T20:30:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.448752,-2.391744,718777,On or near Supermarket,-2.391744,53.448752
10-17,A no further action disposal,TRUE,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:16:00+00:00,FALSE,FALSE,Black,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:16:00+00:00,FALSE,FALSE,Other,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,Other ethnic group - Arab,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:16:00+00:00,FALSE,FALSE,Other,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:21:00+00:00,FALSE,FALSE,Asian,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:21:00+00:00,FALSE,FALSE,Asian,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,NA,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T21:21:00+00:00,FALSE,FALSE,Asian,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.476315,-2.067777,724702,On or near Lord Street,-2.067777,53.476315
10-17,A no further action disposal,TRUE,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-04T22:05:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.426325,-2.100293,717360,On or near Parking Area,-2.100293,53.426325
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T23:25:00+00:00,FALSE,FALSE,Black,Person search,NA,Stolen goods,bu-no-further-action,A no further action disposal,53.454125,-2.195425,721552,On or near Attwood Street,-2.195425,53.454125
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-04T23:25:00+00:00,FALSE,FALSE,Other,Person search,NA,Stolen goods,bu-no-further-action,A no further action disposal,53.454125,-2.195425,721552,On or near Attwood Street,-2.195425,53.454125
18-24,Khat or Cannabis warning,TRUE,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-04T23:50:00+00:00,FALSE,FALSE,Black,Person and Vehicle search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.471552,-2.173450,723835,On or near Press Street,-2.17345,53.471552
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-05T14:05:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.450823,-2.356453,722481,On or near Park Road North,-2.356453,53.450823
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-05T15:35:00+00:00,FALSE,FALSE,White,Person search,NA,Article for use in theft,bu-no-further-action,A no further action disposal,53.369319,-2.252267,710850,On or near Shadowmoss Road,-2.252267,53.369319
18-24,A no further action disposal,TRUE,White - Irish,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-05T18:00:00+00:00,FALSE,TRUE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.455608,-2.226003,721631,On or near Parking Area,-2.226003,53.455608
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-05T18:00:00+00:00,FALSE,TRUE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.455608,-2.226003,721631,On or near Parking Area,-2.226003,53.455608
10-17,Arrest,TRUE,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-05T19:00:00+00:00,FALSE,TRUE,Black,Person search,NA,Controlled drugs,bu-arrest,Arrest,53.458500,-2.227238,721678,On or near Oxford Road,-2.227238,53.4585
10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,NA,Misuse of Drugs Act 1971 (section 23),NA,2019-06-05T19:00:00+00:00,FALSE,TRUE,Black,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.458500,-2.227238,721678,On or near Oxford Road,-2.227238,53.4585
18-24,Caution (simple or conditional),TRUE,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-05T19:30:00+00:00,FALSE,FALSE,Black,Person search,NA,Controlled drugs,bu-caution,Caution (simple or conditional),53.463409,-2.173131,723821,On or near Sibley Street,-2.173131,53.463409
18-24,Khat or Cannabis warning,TRUE,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-05T19:45:00+00:00,FALSE,FALSE,Black,Person search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.465766,-2.171318,723803,On or near Winfield Drive,-2.171318,53.465766
18-24,A no further action disposal,TRUE,Mixed/Multiple ethnic groups - White and Black Caribbean,NA,Misuse of Drugs Act 1971 (section 23),NA,2019-06-05T22:06:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.470349,-2.244445,723365,On or near Mancunian Way,-2.244445,53.470349
18-24,Arrest,TRUE,Other ethnic group - Not stated,NA,Police and Criminal Evidence Act 1984 (section 1),TRUE,2019-06-05T23:38:00+00:00,FALSE,FALSE,White,Person search,NA,Offensive weapons,bu-arrest,Arrest,53.495633,-2.244591,710476,On or near Sherborne Street,-2.244591,53.495633
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-06T00:06:00+00:00,FALSE,FALSE,White,Person search,NA,Article for use in theft,bu-no-further-action,A no further action disposal,53.408219,-2.166634,714799,On or near King Street West,-2.166634,53.408219
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),NA,2019-06-06T10:45:00+00:00,FALSE,FALSE,White,Person search,NA,Offensive weapons,bu-no-further-action,A no further action disposal,53.460074,-2.173283,721327,On or near Haworth Road,-2.173283,53.460074
10-17,Caution (simple or conditional),TRUE,White - English/Welsh/Scottish/Northern Irish/British,NA,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-06T10:50:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-caution,Caution (simple or conditional),53.475401,-2.239608,723487,On or near Atwood Street,-2.239608,53.475401
10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-06T19:25:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,51.596189,-0.938663,1184528,On or near Sports/Recreation Area,-0.938663,51.596189
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-06T19:25:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,51.596189,-0.938663,1184528,On or near Sports/Recreation Area,-0.938663,51.596189
18-24,Khat or Cannabis warning,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-06T19:30:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,51.596189,-0.938663,1184528,On or near Sports/Recreation Area,-0.938663,51.596189
18-24,Khat or Cannabis warning,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-06T21:05:00+00:00,FALSE,FALSE,White,Person and Vehicle search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.648841,-2.099324,752063,On or near Denhurst Road,-2.099324,53.648841
18-24,A no further action disposal,TRUE,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-06T22:18:00+00:00,FALSE,TRUE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.480277,-2.237782,725946,On or near Parker Street,-2.237782,53.480277
18-24,A no further action disposal,TRUE,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-06T22:18:00+00:00,FALSE,TRUE,Black,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.482225,-2.238637,726011,On or near Shopping Area,-2.238637,53.482225
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-07T21:10:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.603662,-2.282073,748767,On or near Bedford Terrace,-2.282073,53.603662
18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),NA,2019-06-07T21:10:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-no-further-action,A no further action disposal,53.603662,-2.282073,748767,On or near Bedford Terrace,-2.282073,53.603662
18-24,Khat or Cannabis warning,TRUE,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),TRUE,2019-06-07T21:10:00+00:00,FALSE,FALSE,White,Person search,NA,Controlled drugs,bu-khat-or-cannabis-warning,Khat or Cannabis warning,53.603662,-2.282073,748767,On or near Bedford Terrace,-2.282073,53.603662
